audio_file|text|speaker_name
wavs/ep077_0283.wav|الولايات المتحدة هي العائق الاساسي امام سيطرة الصين على تايوان.|spk0
wavs/ep077_0284.wav|لانه غير التزام الولايات المتحدة ضمن أو غير المعلن عن الدفاع عن الجزيرة.|spk0
wavs/ep077_0285.wav|فتيوان بتعتمد بشكل أساسي في الدفاع عن نفسها على اسلحة امريكية.|spk0
wavs/ep078_0018.wav|ازاي ممكن يتم الغاء العقوبات المختلفة على سوريا.|spk0
wavs/ep078_0019.wav|واللي بعضها عمره بيركع لاكتر من اربع عقود.|spk0
wavs/ep078_0022.wav|بتخليها واحدة من أكتر الدول المنبوذة.|spk0
wavs/ep078_0025.wav|مش هي الدولة الوحيدة اللي فرضت عقوبات على سوريا.|spk0
wavs/ep078_0034.wav|ويمكن للسبب ده فرحة السوريين بقرار ترامب.|spk0
wavs/ep078_0060.wav|بمجرد ما العقوبات الأمريكيّة تتلغي فعليا.|spk0
wavs/ep078_0074.wav|8 مليون 572 ألف دولار.|spk0
wavs/ep078_0076.wav|ل 127 انتهاك للعقوبات الأمريكيّة المفروضة على سوريا.|spk0
wavs/ep078_0081.wav|لانها واحدة من اغرب قضايا التسوية على الاطلاق.|spk0
wavs/ep078_0127.wav|وثالثا اصدار خطابات اعتماد مستندي.|spk0
wavs/ep078_0139.wav|مكتب ادارة الاصول التابعة لوزارة الخزانة الأمريكيّة.|spk0
wavs/ep078_0157.wav|هل اليوباث انتهاك فعلا الامرين التنفيذيين دول.|spk0
wavs/ep078_0168.wav|يوباف نفذ 114 تحويل داخلي.|spk0
wavs/ep078_0353.wav|العقوبات الاساسية دي نقدر نعرفها ببساطة.|spk0
wavs/ep078_0355.wav|اللي بتمنع الافراد والكائنات الخاضعين لولايات الولايات المتحدة.|spk0
wavs/ep078_0356.wav|من الدخول في نوع معين من العلاقات مع دولة معينة.|spk0
wavs/ep078_0357.wav|على سبيل المثال أمريكا عندها مشاكل مع سوريا وغضبانة منها.|spk0
wavs/ep078_0358.wav|فبتمنع الافراد والشركات المقيمين على الاراضي الأمريكيّة.|spk0
wavs/ep078_0359.wav|من أنّهم يخشوا في أيّ تعاملات مع جهات افراد في سوريا.|spk0
wavs/ep078_0360.wav|ده معناه أن سوريا اتحرمت من التواصل باي شَكل مع الاقتصاد الأمريكي.|spk0
wavs/ep078_0361.wav|دي عقوبة كبيرة بلا شك بالنظر إلى اهمية أمريكا.|spk0
wavs/ep078_0362.wav|ولكنها مش آخر الدنيا ولا تعتبر ضربة قاضية.|spk0
wavs/ep078_0364.wav|سوريا ممكن تتعايش عادي واقتصادها تبقى احواله كويسة.|spk0
wavs/ep078_0367.wav|هم عارفين أن منع أيّ دولة من التعامل المباشر معاها مؤلم.|spk0
wavs/ep078_0369.wav|علشان كده خادوا نطاق العقوبات لمستوى أعلى.|spk0
wavs/ep078_0371.wav|افضل تعريف للعقوبات الثانوية في السياق اللي احنا بنتكلم فيه.|spk0
wavs/ep078_0372.wav|هو أنّها التدابير والاجراءات اللي بتفرضها الولايات المتحدة.|spk0
wavs/ep078_0373.wav|بهدف تنظيم العلاقة بين الدولة المستهدفة أو المغضوب عليها.|spk0
wavs/ep078_0375.wav|يعني ببساطة في حالة سوريا المقصود بالعقوبات الثانوية.|spk0
wavs/ep078_0376.wav|هي العقوبات اللي أمريكا بتفرضها على الدول والكائنات والافراد الاجانب.|spk0
wavs/ep078_0378.wav|يوباف بنك فرنسي مش شغال في أمريكا ولا بيملكه امريكيين.|spk0
wavs/ep078_0379.wav|اتعاقب وتمد على رجليه علشان يتعامل مع جهات سورية خاضعة للعقوبات الأمريكيّة.|spk0
wavs/ep078_0380.wav|اللي حصل مع يوباف وغيره هو نتيجة للعقوبات الثانوية.|spk0
wavs/ep078_0381.wav|أمريكا من خلال العقوبات دي بتتعادى على سيادة دول العالم.|spk0
wavs/ep078_0382.wav|خلونا نفترض مثلا أن حكومة فيتنام بتحب سوريا ومعندهاش مشاكل معاها.|spk0
wavs/ep078_0383.wav|حَقّ فيتنام السيادي أنّه محدش يتدخل في علاقتها التجارية مع سوريا ومؤسساتها.|spk0
wavs/ep078_0385.wav|على ارض الواقع فيتنام أو غيرها ما يقدرش يحوب من سوريا.|spk0
wavs/ep078_0386.wav|خوفا من تعريض نفسه لخطر العقوبات الأمريكيّة.|spk0
wavs/ep078_0387.wav|ومن هنا كان اعلان الرئيس الأمريكي دونالد ترامب أثناء زيارته الاخيرة للرياض.|spk0
wavs/ep078_0388.wav|أنّه حيرفع جميع العقوبات الأمريكيّة المفروضة على سوريا.|spk0
wavs/ep078_0390.wav|ترامب قال أنّه برفعه للعقوبات حيدل سوريا فرصة تنطلق.|spk0
wavs/ep078_0392.wav|سوريا في وجود العقوبات الأمريكيّة كانها متكتفة بسلاسل من حديد.|spk0
wavs/ep078_0394.wav|لا ده مفروض عليها طبقات مختلفة من العقوبات الأمريكيّة.|spk0
wavs/ep078_0395.wav|اللي مخلية سوريا كانها معمولة بلوك من العالم كله.|spk0
wavs/ep078_0396.wav|علشان بس تتصوروا معايا درجة توسع وتعقيد العقوبات الأمريكيّة المفروضة على سوريا.|spk0
wavs/ep078_0397.wav|يكفي انكم تعرفوا العقوبات دي اساسها القانوني بيضم.|spk0
wavs/ep078_0398.wav|ست قوانين من الكونجرس وتمن اوامر تنفيذية من رؤساء امريكيين مختلفين.|spk0
wavs/ep078_0401.wav|ترامب يقدر بجرة الم يلغي بعض العقوبات المفروضة على سوريا.|spk0
wavs/ep078_0403.wav|ولكن حيظل لكونجرس الأمريكي دور مهم في الامر ده.|spk0
wavs/ep078_0406.wav|ويمكن ابرز واهم عقوبات مفروضة على سوريا من قبل الكونجرس.|spk0
wavs/ep078_0412.wav|اشد العقوبات الأمريكيّة المفروضة على سوريا حاليا.|spk0
wavs/ep078_0416.wav|الطرد من سوافت عزل البنوك السورية عن النظام المالي العالمي.|spk0
wavs/ep078_0417.wav|وخل السوريين بيعتمدوا في التحولات الخارجية على الصرافة.|spk0
wavs/ep078_0418.wav|اللي بتاكل جزء كبير من فلوسهم في صورة عمولات كبيرة.|spk0
wavs/ep078_0419.wav|وفي نفس الوقت عزل الشركات السورية عن العالم.|spk0
wavs/ep078_0420.wav|في ظل عدم قدرتها على تحويل أو استقبال الاموال بشكل طبيعي.|spk0
wavs/ep078_0423.wav|أنّه يعلق العمل به لمدة 180 يوم قابلة للتجديد.|spk0
wavs/ep078_0424.wav|لو هو شايف أن الاجراء ده في مصلحة الامن القوم الأمريكي.|spk0
wavs/ep078_0425.wav|خطوة التعليق المؤقت سهلة وممكن تحصل بسرعة.|spk0
wavs/ep078_0427.wav|لانها هتتطلب موافقات بين الكونجرس ووكالات مختلفة في الحكومة الأمريكيّة.|spk0
wavs/ep078_0428.wav|في احوال تانية كان ممكن نقلق من قرار الكونجرس.|spk0
wavs/ep078_0431.wav|ويخطع لابتزاز اللوب التابع للاحتلال الإسرائيلي في واشنطن.|spk0
wavs/ep078_0432.wav|واللي من مصلحته بقاء العقوبات الأمريكيّة على سوريا.|spk0
wavs/ep078_0433.wav|كما هي بغرض منع أيّ محاولة لوقوف سوريا على رجليها.|spk0
wavs/ep078_0437.wav|ذكرت أن رئيس وزراء الاحتلال الإسرائيلي بن يمين نتنياهو.|spk0
wavs/ep078_0440.wav|لانه القان من نوايا النظام الجديد تجاه إسرائيل.|spk0
wavs/ep078_0441.wav|المهم لحسن الحظ ترامب بيتمتع بسيطرة كبيرة.|spk0
wavs/ep078_0446.wav|ممكن يكون اقوى واكبر من تأثير اللوب الإسرائيلي.|spk0
wavs/ep078_0450.wav|مسالة رفع العقوبات لها برضو قَدَر من الشعبية.|spk0
wavs/ep078_0455.wav|لحد اللحظة الحالية يبدو أن جهود المملكة العربية السعودية وتركيا.|spk0
wavs/ep078_0460.wav|بحيث يضمنوا بقاء سوريا ضعيفة بشكل.|spk0
wavs/ep078_0466.wav|رئيس سوريا بيقابل رئيس الولايات المتحدة.|spk0
wavs/ep078_0480.wav|اللي انقطعها بيعتبر واحدة من أكبر مشاكل سوريا حاليا.|spk0
wavs/ep078_0487.wav|اللي كان السوريين محرومين من الوصول لخدماتها ومنتجاتها في سوريا.|spk0
wavs/ep078_0498.wav|خطوة رفع العقوبات بعد ما تتم بشكل كامل.|spk0
wavs/ep078_0503.wav|سوريا هتحتاج قَدَر كبير من الاجتهاد والتوفيق.|spk0
wavs/ep078_0505.wav|بيوفر مستوى معيشة مقبول للشعب السوري.|spk0
wavs/ep079_0014.wav|باكستان وقعت طيارة هندية من طراز ميج 21 بايسون.|spk0
wavs/ep079_0020.wav|اولا استخدمت طيارة -16 في ضرب الطيارة بتاعتنا.|spk0
wavs/ep079_0023.wav|قبل ما يقع نجح في اسقاط -16 باكستانية.|spk0
wavs/ep079_0024.wav|الكلام ده الباكستانيين قالوا أنّه كتبه ما حصلش.|spk0
wavs/ep079_0025.wav|باكستان نافت أن الهند وقعت لها طيارة -16.|spk0
wavs/ep079_0026.wav|وفي نفس الوقت حلفت بالطلاق أنّها ما استخدمتش طيارات -16.|spk0
wavs/ep079_0029.wav|ممنوع استخدام المقاتلات والصواريخ الأمريكيّة.|spk0
wavs/ep079_0032.wav|الاتفاقيات والعقود الموقعة بين أمريكا وباكستان.|spk0
wavs/ep079_0034.wav|المهم الباكستانيين علشان ينفوا للدعاءات الهندية.|spk0
wavs/ep079_0036.wav|أنّها تيجت عد طيارات -16 بتاعتهم.|spk0
wavs/ep079_0037.wav|علشان تتاكد بنفسها أن ما فيش طيارة منهم ناقصة.|spk0
wavs/ep079_0038.wav|بعد سبيع ملحات سديق وتحديدا في ابريل 2019.|spk0
wavs/ep079_0039.wav|مجلة الفرن بوليسي كشفت عن أن الأمريكيّين.|spk0
wavs/ep079_0040.wav|راحوا بالفعل لباكستان علشان يعدوا طيارات -16.|spk0
wavs/ep079_0042.wav|وبعد ما عدوها اتاكدوا أن كل الطيارات موجودة.|spk0
wavs/ep079_0050.wav|خصوصا وان الهنود عرضوا على الأمريكيّين.|spk0
wavs/ep079_0057.wav|أو في المنطقة غير -16 باكستانية.|spk0
wavs/ep079_0070.wav|ما خسرتش -16 وفي نفس الوقت ما اكدتش.|spk0
wavs/ep079_0076.wav|في الرسالة اللي بعتتها له في اغسطس 2019.|spk0
wavs/ep079_0078.wav|في اطار مناوشتها مع الهند في فبراير 2019.|spk0
wavs/ep079_0079.wav|كانت تجرات ونقلت عَدَد من طائرات -16 بتاعتها.|spk0
wavs/ep079_0088.wav|قاعدة مصحف الجوية وقاعدة شهباز الجوية.|spk0
wavs/ep079_0096.wav|المقدمة الطويلة دي هي برايي افضل مدخل.|spk0
wavs/ep079_0099.wav|وانتهت بوقف اطلاق النار بعدها ب 3 ايام.|spk0
wavs/ep079_0102.wav|واللي غاب عنها بشكل واضح السلاح الأمريكي.|spk0
wavs/ep079_0121.wav|وده اعتبارا من 15 اغسطس من نفس السنة.|spk0
wavs/ep079_0145.wav|كل حاجة في الهند الواقعة تحت الاحتلال البريطاني.|spk0
wavs/ep079_0154.wav|كان على مسالة رسم الحدود بين الهند وباكستان.|spk0
wavs/ep079_0166.wav|أيّ عنصر من افراد القوات المسلحة الحاليين.|spk0
wavs/ep079_0183.wav|الانفصال تقسيم الاصول بين الهند وباكستان.|spk0
wavs/ep079_0186.wav|بتقول أنّه لما النقاش بين اعضاء مجلس التقسيم.|spk0
wavs/ep079_0190.wav|لان اعضاء مجلس التقسيم شافوا أن الافتقار المحتمل للولاء.|spk0
wavs/ep079_0192.wav|وان السبيل الوحيد لضمان كل جيش ولاء جنوده ليه.|spk0
wavs/ep079_0213.wav|تحديدا 70 للهند و30 لباكستان.|spk0
wavs/ep079_0225.wav|165000 طن من المعدات العسكرية.|spk0
wavs/ep079_0229.wav|وهكذا تولدت باكستان بجيش ضعيف جدا.|spk0
wavs/ep079_0245.wav|حوالين كشمير في اكتوبر 1947.|spk0
wavs/ep079_0258.wav|تواصل مع الأمريكيّين في سبتمبر 1947.|spk0
wavs/ep079_0275.wav|مساعدات عسكرية بقيمة 650 مليون دولار.|spk0
wavs/ep079_0276.wav|ودعم دفاعي بقيمة 619 مليون دولار.|spk0
wavs/ep079_0288.wav|الامور اتلخبطت بعد اندلاح حَرب كشمير الثانية.|spk0
wavs/ep079_0291.wav|فرض حظر جزئي على صدرات السلاح لباكستان.|spk0
wavs/ep079_0300.wav|هو أن الصين كانت دخلت بالفعل في حَرب مع الهند.|spk0
wavs/ep079_0302.wav|حوالين حدود متنازع عليها بين الطرفين.|spk0
wavs/ep079_0306.wav|كانت بتسعى بشكل سري لتطوير برنامج نووي.|spk0
wavs/ep079_0310.wav|وهو اختبار ابتسامة بوزة في مايو 1974.|spk0
wavs/ep079_0311.wav|الأمريكيّين لما اكتشفوا في اواخر السبعينات.|spk0
wavs/ep079_0316.wav|في اللحظة دي بدى وكانه حصل طلاق نهائي.|spk0
wavs/ep079_0319.wav|في اسلام اباد في نوفمبر 1979.|spk0
wavs/ep079_0321.wav|تسبب في رجوع أمريكا وباكستان لاحضان بعض.|spk0
wavs/ep079_0322.wav|اللي حصل ببساطة وانه في ديسمبر 1979.|spk0
wavs/ep079_0323.wav|بدا الغزو السوفيتي لافغانستان جارة باكستان.|spk0
wavs/ep079_0329.wav|الأمريكيّين كانوا بيعولوا على باكستان.|spk0
wavs/ep079_0330.wav|أنّها تبقى حصن ضد المادة الشيوعي المحتمة.|spk0
wavs/ep079_0332.wav|حاول يصالح باكستان من خلال عرض مساعدات عليها.|spk0
wavs/ep079_0339.wav|بانه يقبل من أمريكا اسلحة ومساعدات اقتصادية.|spk0
wavs/ep079_0341.wav|بتشمل اسلحة زي الدبابات والسواريخ والطائرات المقاتلة.|spk0
wavs/ep079_0347.wav|مع وصول أوّل دفعة من -16 في سنة 1983.|spk0
wavs/ep079_0351.wav|والقوة الضاربة الرئيسية لسلاح الجو الباكستان.|spk0
wavs/ep079_0355.wav|على عَدَد أكبر ونصف احدث من -16.|spk0
wavs/ep079_0361.wav|كانت شديدة خصوصا بعد سقوط الاتحاد السوفيتي.|spk0
wavs/ep079_0365.wav|ما عدتش معنية بالدخول في حَرب تقليدية مع الهند.|spk0
wavs/ep079_0368.wav|وثانيا الهند نفسها بعد سقوط الاتحاد السوفيتي.|spk0
wavs/ep079_0371.wav|بالنسبة للامريكيين في مواجهة الصعود الصيني.|spk0
wavs/ep079_0380.wav|في مارس 2006 ادارة الرئيس الأمريكي وقتها.|spk0
wavs/ep079_0381.wav|جولز دابلي بوش وفقت على بيع 36 طيارة.|spk0
wavs/ep079_0383.wav|ساعتها بوش اتصل برئيس الوزراء الهندي وقتها.|spk0
wavs/ep079_0392.wav|بتخلي ال -16 الباكستانية بلا انياب.|spk0
wavs/ep079_0397.wav|علشان تناقش تفاصيل صفقة ال -16 مع باكستان.|spk0
wavs/ep079_0403.wav|اللي كان بيشغل لحظتها منصب مساعد وزير الخارجية.|spk0
wavs/ep079_0405.wav|في اطار محاولة اقناعه لاعضاء مجلس النواب الأمريكي.|spk0
wavs/ep079_0406.wav|بانه ما فيش خوف ابدا من بيع ال -16 لباكستان.|spk0
wavs/ep079_0413.wav|مسح امن امريكي للقواعد والمنشات الباكستانية.|spk0
wavs/ep079_0416.wav|لضمان التزام الباكستانيين بخطة الامن الأمريكيّة.|spk0
wavs/ep079_0418.wav|لمرقبة الاستخدام النهائي لل -16 الباكستانية.|spk0
wavs/ep079_0419.wav|وجرد نصف سنوي لمعدات وزخائر ال -16.|spk0
wavs/ep079_0477.wav|على صفقة بقيمة 125 مليون دولار لباكستان.|spk0
wavs/ep079_0557.wav|وفي 2016 الهند وفرنسا وقعوا مع بعض.|spk0
wavs/ep079_0564.wav|وصلوا قاعدة امبالا الجوية في يوليو 2020.|spk0
wavs/ep079_0611.wav|زي ما ترامب عملها معاهم في يناير 2018.|spk0
wavs/ep079_0616.wav|وده كان حافز رئيسي وراء سعي الباكستانيين.|spk0
wavs/ep079_0617.wav|لتعميق تعاونهم الدفاعي مع جريتهم الصين.|spk0
wavs/ep079_0623.wav|واللي اهم ما يميزها إلى جانب سعرها الحنين.|spk0
wavs/ep079_0648.wav|لحد مشهد اشتباكات مايو 2025.|spk0
wavs/ep079_0653.wav|راح ضحيته حوالي 26 سائح هندي.|spk0
wavs/ep079_0670.wav|وتستعد ليه وترفع حال التاهب قوتها.|spk0
wavs/ep079_0679.wav|واللي كانت مهمة جدا بالنسبة للصينيين.|spk0
wavs/ep079_0680.wav|لانه حتكون أوّل مرة يتم فيها اختبار.|spk0
wavs/ep079_0682.wav|وبالاخص في معركة حقيقية.|spk0
wavs/ep079_0683.wav|الطيارة دي عمرها ما خاضت معركة قبل كده.|spk0
wavs/ep079_0697.wav|كانت بتمثل مشكلة كبيرة لصمعة السلاح الصيني.|spk0
wavs/ep079_0725.wav|نجح فعلا في اسقاط طيارة رافال 1 على الاقل.|spk0
wavs/ep079_0739.wav|الهند قالت باكستان ضربتنا بدرونز تركية.|spk0
wavs/ep079_0740.wav|وباكستان قالت الهند هاجمتنا بدرونز اسرائيلية.|spk0
wavs/ep079_0741.wav|فضلت الهند وباكستان يتبادلوا الاتهامات والضربات.|spk0
wavs/ep079_0744.wav|عن توصل البلدين لاتفاق لوقف اطلاق النار.|spk0
wavs/ep079_0749.wav|الولايات المتحدة اللي بتعتبر أكبر بائع للسلاح.|spk0
wavs/ep079_0752.wav|على ضمان التفوق النوعي للاحتلال الإسرائيلي.|spk0
wavs/ep079_0755.wav|هل السلاح الصيني ممكن يعدل كافة التوازن العسكري.|spk0
wavs/ep079_0758.wav|لو الامور تازمت وبقينا هنا في العالم العربي.|spk0
wavs/ep080_0010.wav|أو اللي حيخرج من الازمة بمظهر المنتصر؟|spk0
wavs/ep080_0011.wav|السؤال ده بقى هو محور الحرب التجارية الطاحنة.|spk0
wavs/ep080_0016.wav|شومان شايف أن حرص شيجين بينغ على صورته قدام الشعب الصيني.|spk0
wavs/ep080_0019.wav|هو اللي دافعه لانه يكون الزعيم الوحيد في العالم.|spk0
wavs/ep080_0020.wav|اللي تجرا ويرد بسرعة وبلا تردد.|spk0
wavs/ep080_0022.wav|وده في نفس الوقت اللي كل زعماء العالم تقريبا.|spk0
wavs/ep080_0024.wav|اللي حينظر لردهم على أنّه تحدي شخصي ليه.|spk0
wavs/ep080_0028.wav|وانما بيعكس كمان ثقته في اوراق القوة اللي بيملكها.|spk0
wavs/ep080_0029.wav|واللي قَدَر يستخدمها في الضغط على الرئيس الأمريكي.|spk0
wavs/ep080_0033.wav|هي ورقة الادوية اللي معلق بها حياة ملايين من الأمريكيّين.|spk0
wavs/ep080_0035.wav|في توفير احتياجاتها من الادوية والمنتجات الصيدلانية الفعالة.|spk0
wavs/ep080_0038.wav|أو اقدام ادارة ترامب على فرض تعريفات جمهورية على المنتجات دي.|spk0
wavs/ep080_0040.wav|فهو حيعرض للخطر حياة ملايين من الأمريكيّين.|spk0
wavs/ep080_0041.wav|خصوصا وان ايجاد بديل للصين في القطاع ده.|spk0
wavs/ep080_0042.wav|هي مهمة صعبة جدا وتكاد تكون شبه مستحيلة.|spk0
wavs/ep080_0043.wav|وده واضح في حال الدواء مهم جدا بالنسبة لملايين من المرضى الأمريكيّين.|spk0
wavs/ep080_0046.wav|وازاي الدواء ده بيعتبر ورقة قُوّة في ايد الصين؟|spk0
wavs/ep080_0047.wav|لو فكرت في تسليح صادراتها من الادوية للولايات المتحدة.|spk0
wavs/ep080_0054.wav|عَدَد مرضى غسيل الكولة في الولايات المتحدة.|spk0
wavs/ep080_0064.wav|خصوصا وان الحالات دي كانت بتحصل في اماكن مختلفة.|spk0
wavs/ep080_0067.wav|الحالات دي ظهرت في 19 مركز غسيل كولوي.|spk0
wavs/ep080_0071.wav|لحد ما الامر وصل لمركز السيطرة على الامراض.|spk0
wavs/ep080_0074.wav|اتضح أن في عامل مشترك بين كل حالات الحساسية.|spk0
wavs/ep080_0080.wav|الهيبرين بيتم اعطاؤه عن طريق الوريد للمرضى.|spk0
wavs/ep080_0082.wav|علشان يمنع تجلط الدم داخل انابيب الجهاز.|spk0
wavs/ep080_0099.wav|اتضح أن عَدَد من مصانع المواد الفعالة في الصين.|spk0
wavs/ep080_0105.wav|الهيبرين يا جماعة بيتم انتاجه من الخنازير.|spk0
wavs/ep080_0109.wav|الاغشية دي بتروح بعد كده ورش أو معامل صغيرة.|spk0
wavs/ep080_0125.wav|بعد ما اسعار الخنزير اتفعت بشدة في الصين في 2007.|spk0
wavs/ep080_0126.wav|عادة الكيلو جرام الواحد من الهيبرين النقي.|spk0
wavs/ep080_0128.wav|بيتم استخراجه من ما يصل إلى 2000 خنزير.|spk0
wavs/ep080_0134.wav|الأمريكيّين فضلوا مستمرين في الاعتماد على الهيبرين الصيني.|spk0
wavs/ep080_0136.wav|اولا الهيبرين بيعتبر دواء أساسي منقز للحياة.|spk0
wavs/ep080_0138.wav|زي تخصر الاوردة العميقة والانصمام الرئوي.|spk0
wavs/ep080_0139.wav|والرجفان الازيني والزبحة الصدرية غير المستقرة.|spk0
wavs/ep080_0140.wav|واحتشاء عضلة القلب وعمليات القلب المفتوح والغسيل القلوي.|spk0
wavs/ep080_0142.wav|مش بنفس فعاليته وبعضها له مضاعفات خطيرة.|spk0
wavs/ep080_0143.wav|ثانيا امتلاك الصين لاكبر قطيع من الخنازير في العالم.|spk0
wavs/ep080_0145.wav|بيخليها الحلقة الاهم في سلسلة التوريد العالمية الخاصة بالهيبرين.|spk0
wavs/ep080_0146.wav|جزء كبير من دول العالم كان بيعتمد على الهيبرين الناقي المستورد من الصين.|spk0
wavs/ep080_0147.wav|علشان كده لما ازمة الهيبرين الملوث اندلعت في 2008.|spk0
wavs/ep080_0148.wav|الأمريكيّين ما بطلوش يستوردوا هيبرين من الصين.|spk0
wavs/ep080_0150.wav|النهاردة الصين هي المورد الرئيسي للمادة الفعالة الخاصة بالهيبرين للسوق الأمريكي.|spk0
wavs/ep080_0151.wav|وده يخليها تلعب دور حيوي في انقاص حياة ملايين الأمريكيّين.|spk0
wavs/ep080_0153.wav|ففي حوالي 12 مليون مريض في المستشفيات الأمريكيّة بيستخدموا الهيبرين سنويا.|spk0
wavs/ep080_0154.wav|ومن هنا بتظهر اهمية الصدرات الصينية من المنتجات الصيدلانية للولايات المتحدة.|spk0
wavs/ep080_0155.wav|أمريكا يا جماعة بتستورد الاغلبية الكاسحة من ورداتها الصيدلانية من أوروبا مش من الصين.|spk0
wavs/ep080_0156.wav|ولكن الجزء الصغير اللي بتستورده من الصين حيوي ومهم جدا بالنسبة لها.|spk0
wavs/ep080_0158.wav|وده ببساطة لانه جزء كبير منه عبارة عن مواد فعالة اللي هي اساس الدواء.|spk0
wavs/ep080_0159.wav|الصين هي أكبر منتج للمواد الصيدلانية الفعالة في العالم.|spk0
wavs/ep080_0160.wav|بفارق كبير عن الهند اللي بتصدر جزء كبير من انتاجها للسوق الأمريكي.|spk0
wavs/ep080_0162.wav|صناعة المواد الفعالة في الهند بتعتمد على الصين.|spk0
wavs/ep080_0164.wav|هنحتاج نعرف المادة الفعالة بتتصنع ازاي.|spk0
wavs/ep080_0165.wav|المادة الفعالة بتتصنع بشكل أساسي من مواد خام كيميائية اسمها.|spk0
wavs/ep080_0168.wav|الكي اس امس أو المواد البادئة دي.|spk0
wavs/ep080_0169.wav|بتخضع لتفاعلات ومعالجات كيميائية معينة.|spk0
wavs/ep080_0170.wav|علشان تنتج في النهاية مادة فعالة في علاج عرض أو مرض معاية.|spk0
wavs/ep080_0176.wav|أوّل حاجة هي ال أو المادة الفعالة المسؤولة عن تخفيف الالم.|spk0
wavs/ep080_0180.wav|شركات الادوية في الغالب مش هي اللي بتصنع المواد الفعالة بتاعت الادوية اللي بتبعها.|spk0
wavs/ep080_0192.wav|شركات الادوية في الغالب بتشتري المواد الفعالة جاهزة من الغير.|spk0
wavs/ep080_0193.wav|وبتحط عليها السواغات وتباعها في السوق تحت اسماء تجارية مختلفة.|spk0
wavs/ep080_0194.wav|وهو ده بالمناسبة السبب في أنّك بتلاقي أكتر من دواء في السوق.|spk0
wavs/ep080_0195.wav|بنفس المادة الفعالة ولكن باسماء تجارية مختلفة.|spk0
wavs/ep080_0196.wav|الشاهد بقى هو أن 70 من المواد البادئة أو.|spk0
wavs/ep080_0197.wav|اللي بتستخدمها الهند في تصنيع المواد الفعالة بتستوردها من الصين.|spk0
wavs/ep080_0198.wav|باختصار الصين في وضع مهيمن جدا في سوق المواد الفعالة.|spk0
wavs/ep080_0201.wav|ومن ناحية تانية بيخلي استهداف صادراتها من الادوية.|spk0
wavs/ep080_0204.wav|الرئيس الأمريكي دونالد ترامب واقف قدام الحضور في حفل عشاء.|spk0
wavs/ep080_0206.wav|واعلن أن الولايات المتحدة هتفرض قريب جدا.|spk0
wavs/ep080_0211.wav|شركات الادوية علشان تنقل عملياتها الانتاجية للولايات المتحدة.|spk0
wavs/ep080_0213.wav|وثانيا هتحتاج أنّها تضخ استثمارات بمليارات الدولارات.|spk0
wavs/ep080_0215.wav|مش هتكون حافز كافي للتصنيع في الولايات المتحدة.|spk0
wavs/ep080_0216.wav|لان احد الاسباب الرئيسية وراء انحصار صناعة الادوية في أمريكا.|spk0
wavs/ep080_0222.wav|خلت منافستها من حيث الحجم والسرعة والتكلفة صعبة جدا.|spk0
wavs/ep080_0224.wav|ما ينفعش يكون منتظر أن الصين تقف تتفرج.|spk0
wavs/ep080_0226.wav|الناس كلها يمكن مركزها على المعادن الارضية النادرة.|spk0
wavs/ep080_0227.wav|وازاي الصين ممكن تمنع أمريكا من الوصول ليها.|spk0
wavs/ep080_0228.wav|بس الاخطر من فرض قيود على المعادن النادرة.|spk0
wavs/ep080_0229.wav|هو فرض الصين قيود على صادراتها من المواد الفعالة.|spk0
wavs/ep080_0230.wav|يكفي أنّك تعرف أن 90 من شركات الادوية الحيوية الأمريكيّة.|spk0
wavs/ep080_0232.wav|علشان تصنع الادوية المعتمدة من ادارة الغذاء والدواء.|spk0
wavs/ep080_0245.wav|ولكن وضح أن الامدادات المتاحة في السوق محدودة.|spk0
wavs/ep080_0249.wav|بتستورد 80 من ورداتها من الخام بتاعه.|spk0
wavs/ep080_0258.wav|وتحديدا من الرئة وانسجة الامعاء البقرية.|spk0
wavs/ep080_0266.wav|فشلة لحد دلوقتي رغم النداءات المتكررة.|spk0
wavs/ep080_0276.wav|في نفوق نصف خنازير التربية في الصين.|spk0
wavs/ep080_0290.wav|وبناء عليه يبقى الوضع كما هو عليه.|spk0
wavs/ep080_0402.wav|فليه تكلف نفسها عناء التواصل مع ترامب؟|spk0
wavs/ep081_0013.wav|كانت داعم رئيسي للاوروبيين في صراعهم مع بوتن.|spk0
wavs/ep081_0015.wav|في مساعدة الاوروبيين على الاستغناء عن الغاز الروسي.|spk0
wavs/ep081_0016.wav|من خلال زيادة صادرات الغاز الطبيعي المسالي الأمريكي لهم.|spk0
wavs/ep081_0020.wav|بيفكروا أنّهم يرجعوا تاني يشتروا الغاز الروسي.|spk0
wavs/ep081_0021.wav|اللي حيكون ارخص بالنسبة لهم من الغاز الأمريكي المسائل.|spk0
wavs/ep081_0029.wav|هل حترجع الاوضاع لما كانت عليه قبل فبراير 2022؟|spk0
wavs/ep081_0033.wav|شركة غاز بروم وقفت ضخ الغاز الروسي.|spk0
wavs/ep081_0040.wav|لانها بشكل أو باخر مثلت نهاية عقود.|spk0
wavs/ep081_0049.wav|لما الحكومة البولندية قررت وقف الجزء البولندي منه.|spk0
wavs/ep081_0054.wav|بعد ما تم تفجيره هو واخوه نوردستريم 2.|spk0
wavs/ep081_0066.wav|هو خط توركستريم اللي بينقل الغاز الروسي.|spk0
wavs/ep081_0067.wav|عبر تركيا إلى عَدَد من دول جنوب ووسط أوروبا.|spk0
